reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário,custo
0.77,1.2192,0.9144,17.690088,26.25,70.9275,-1,6,8,2021,5,8,2021,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1254.5428521261565
0.82,5.7912,3.048,167.375448,36.645,98.595,0,28,9,2022,28,9,2022,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2645.342337119476
0.12,0.9144,0.6096,6.80388,35.805,68.77499999999999,-4,23,3,2021,19,3,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,663.9918993647022
0.32,4.8768,1.8288,281.680632,21.8925,53.0775,4,27,3,2022,31,3,2022,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,875.6291441262881
0.61,4.8768,1.8288,787.435712,37.7475,116.235,-3,29,5,2019,26,5,2019,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1919.7444636194175
0.38,6.096,2.4384,263.990544,33.1275,74.3925,-4,18,10,2020,14,10,2020,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1033.396709758483
0.39,4.572,1.8288,181.890392,30.6075,128.205,-2,24,5,2022,22,5,2022,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1329.969956949514
0.95,0.9144,0.6096,2.26796,25.62,80.3775,4,22,4,2023,26,4,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1297.1444201057004
0.4,1.8288,1.2192,35.833768,27.93,73.7625,0,14,4,2021,14,4,2021,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,840.2071118347116
0.12,2.7432000000000003,1.524,191.869416,34.545,68.6175,1,22,6,2023,23,6,2023,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,667.0498703153327
0.42,7.010400000000001,3.048,567.443592,21.315,126.4725,-4,15,5,2022,11,5,2022,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1620.9965756386134
0.47,7.010400000000001,4.572,196.405336,24.78,121.4325,-1,21,6,2023,20,6,2023,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1930.9340069923046
0.37,3.6576,2.4384,369.67748,19.32,118.1775,4,2,10,2022,6,10,2022,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,1234.7925529600832
0.4,3.048,1.2192,32.205032,19.5825,63.21,0,28,5,2021,28,5,2021,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,827.0793843316064
0.06,5.1816,2.1336,1369.394248,32.9175,105.9975,-1,18,1,2021,17,1,2021,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1040.3708668203124
0.87,4.8768,2.4384,36.740952,29.2425,83.5275,0,15,4,2023,15,4,2023,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1976.9986266582616
0.38,3.9624,2.4384,996.541624,30.9225,84.3675,-1,23,1,2023,22,1,2023,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1103.6391076890081
0.33,3.9624,2.4384,364.687968,21.42,55.755,-4,26,1,2019,22,1,2019,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,956.7900820133717
0.65,3.6576,1.8288,70.30676,20.895,128.1,4,3,4,2021,7,4,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1630.7775489992691
0.39,4.572,1.8288,178.261656,29.5575,123.585,-1,17,6,2022,16,6,2022,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,1318.5498778042502
0.34,0.9144,0.6096,6.80388,16.7475,113.19,1,8,7,2020,9,7,2020,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,931.4081266712371
0.2,1.8288,1.524,117.026736,21.2625,62.4225,-2,24,9,2021,22,9,2021,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,723.2264610500238
0.04,4.572,1.8288,771.559992,30.765,113.9775,-1,10,2,2020,9,2,2020,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,912.9441938203671
0.1,2.1336,1.2192,75.296272,20.37,108.57,3,14,5,2022,17,5,2022,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,839.4043469665494
0.72,8.2296,3.3528,961.161448,37.695,81.7425,3,19,2,2022,22,2,2022,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2599.8184916870614
0.94,3.9624,1.8288,58.513368,23.9925,84.89250000000001,-4,15,8,2023,11,8,2023,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,2023.9706552925477
0.21,2.4384,1.524,67.585208,36.4875,70.5075,-3,23,9,2019,20,9,2019,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,762.7072410206099
0.21,11.8872,3.9624,509.837408,35.0175,73.71,1,13,3,2022,14,3,2022,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,825.4950566232948
0.13,7.62,2.4384,588.308824,18.1125,54.705,0,25,3,2023,25,3,2023,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,767.7573035624201
0.05,10.668,4.2672,421.386968,34.23,82.6875,0,19,4,2020,19,4,2020,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,685.7613953278377
0.26,4.572,1.8288,49.441528,27.2475,127.155,3,24,6,2019,27,6,2019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,985.073784844522
0.33,3.6576,1.8288,53.977448,34.3875,113.715,-1,1,8,2019,31,7,2019,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,991.1497640604097
0.66,4.572,2.1336,39.462504,24.2025,85.68,2,7,11,2022,9,11,2022,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,1353.1399278753247
0.26,7.62,3.6576,689.45984,30.082500000000003,73.7625,-1,2,5,2022,1,5,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,965.9667575271227
0.66,6.096,2.7432000000000003,375.574176,26.25,113.1375,2,5,5,2020,7,5,2020,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,2374.337658997209
0.08,5.486400000000001,2.4384,175.540104,22.207500000000003,88.725,-3,23,11,2022,20,11,2022,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,752.1888502296007
0.2,1.8288,1.524,14.061352,19.32,55.1775,4,2,2,2020,6,2,2020,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,662.2545564623681
0.09,4.572,2.1336,186.426312,22.3125,66.41250000000001,0,23,9,2022,23,9,2022,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,708.3398281672994
0.33,5.7912,2.1336,117.480328,23.415,116.13,4,22,11,2022,26,11,2022,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1011.9178140165999
0.1,2.7432000000000003,1.524,328.400608,18.7425,65.10000000000001,-2,25,7,2023,23,7,2023,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,704.7635782920652
0.89,7.9248,2.7432000000000003,639.56472,38.2725,54.9675,-2,14,7,2020,12,7,2020,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3434.1405574532087
0.92,0.9144,0.6096,52.616672,29.295,127.7325,-3,6,4,2019,3,4,2019,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,1791.7139318111115
0.59,10.668,2.7432000000000003,677.212856,40.1625,123.3225,4,26,3,2022,30,3,2022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2119.353197513283
0.75,3.9624,1.8288,72.57472,24.2025,105.0,0,29,3,2020,29,3,2020,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1956.5761241561856
0.14,4.2672,2.1336,265.35132,17.745,54.4425,4,10,7,2021,14,7,2021,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,697.1250824405333
0.67,4.2672,1.8288,428.190848,35.5425,104.1075,0,24,7,2021,24,7,2021,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1704.3861056001306
0.61,9.144,1.8288,912.173512,47.145,79.1175,0,30,5,2019,30,5,2019,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,2001.2933142360398
0.23,5.486400000000001,2.7432000000000003,629.132104,36.2775,102.165,0,16,12,2022,16,12,2022,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,1060.9206645814681
0.25,5.7912,1.8288,452.684816,18.0075,109.515,-2,9,1,2020,7,1,2020,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1110.586033250315
0.66,5.486400000000001,2.1336,535.23856,35.91,85.4175,4,6,9,2021,10,9,2021,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,1682.9143021507005
0.55,1.2192,1.2192,151.046136,20.0025,69.5625,2,24,12,2021,26,12,2021,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1170.6440874029292
0.01,11.5824,4.2672,603.27736,22.68,94.815,4,30,9,2022,4,10,2022,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,890.53611108546
0.01,4.2672,2.4384,1998.979944,23.625,68.77499999999999,3,30,10,2019,2,11,2019,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,943.2466928173588
0.58,3.048,1.2192,51.255896,23.31,96.0225,-4,1,5,2022,27,4,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1250.1077734540781
0.02,3.048,1.524,567.897184,33.7575,124.0575,3,6,10,2021,9,10,2021,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,896.9703928028587
0.16,5.7912,2.7432000000000003,679.480816,34.4925,112.665,1,12,6,2019,13,6,2019,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,955.3805610663804
0.27,3.048,1.524,56.245408,27.405,77.6475,0,2,5,2022,2,5,2022,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,825.3190467304286
0.04,5.1816,1.8288,101.151016,20.6325,95.13,-1,1,6,2019,31,5,2019,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,785.3357949580619
0.21,4.2672,2.1336,1054.147808,22.1025,81.8475,1,25,7,2022,26,7,2022,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,957.8939370924224
0.15,8.5344,3.3528,157.396424,19.11,76.23,-1,10,10,2022,9,10,2022,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,683.9259141270388
0.16,4.572,2.1336,322.957504,35.3325,67.1475,3,11,7,2022,14,7,2022,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,705.5108225756439
0.27,6.7056,4.2672,1763.112104,26.355,111.825,0,30,5,2023,30,5,2023,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,1275.8895300631507
0.74,0.9144,0.6096,32.658624,28.665,60.9525,0,1,8,2023,1,8,2023,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,1254.8713636014413
0.36,7.315200000000001,3.9624,1089.074392,27.8775,65.8875,1,24,12,2022,25,12,2022,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,1220.3988428469506
0.07,9.144,3.048,225.888816,28.56,72.87,-4,4,9,2019,31,8,2019,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,683.4720130460748
0.34,3.9624,1.8288,85.275296,35.9625,94.2375,-4,17,8,2019,13,8,2019,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1086.4000047163936
0.92,2.4384,1.2192,28.122704,27.72,125.1075,4,11,1,2019,15,1,2019,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1812.1679885727476
0.68,2.4384,1.2192,220.899304,20.8425,75.4425,0,16,12,2021,16,12,2021,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1400.198251687833
0.52,4.8768,2.4384,185.519128,26.8275,101.43,-3,9,1,2020,6,1,2020,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1782.3729475604598
0.16,10.0584,2.1336,623.235408,23.835,88.83000000000001,-1,1,11,2022,31,10,2022,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,1000.917606558672
0.79,4.572,2.1336,800.58988,41.265,120.645,1,5,1,2022,6,1,2022,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3047.9647221590917
0.06,4.8768,2.1336,377.842136,17.0625,126.8925,-1,21,1,2023,20,1,2023,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,886.4073401240477
0.27,7.010400000000001,2.1336,376.934952,32.6025,54.5475,1,25,4,2022,26,4,2022,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,815.5408942697535
0.45,11.5824,2.7432000000000003,142.427888,33.81,74.235,-4,18,6,2022,14,6,2022,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1213.965848529889
0.15,8.8392,2.7432000000000003,798.7755119999999,28.455,60.4275,0,30,3,2020,30,3,2020,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,882.5992795453415
0.87,7.010400000000001,2.4384,418.665416,27.7725,112.245,-4,6,10,2020,2,10,2020,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3471.876490404705
0.65,1.2192,0.9144,26.761928,23.520000000000003,68.04,1,3,11,2021,4,11,2021,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,1099.2312668317654
0.14,3.048,1.2192,27.669112,27.825,120.12,-2,22,1,2019,20,1,2019,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,863.1360200046233
0.44,1.8288,1.2192,166.921856,20.475,69.1425,2,5,12,2019,7,12,2019,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,941.0479321753384
0.15,3.9624,2.4384,526.620312,28.56,94.71,-3,11,2,2021,8,2,2021,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,980.7070675496523
0.62,8.8392,4.2672,874.071784,26.5125,61.32,0,27,10,2019,27,10,2019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2392.515368187046
0.44,5.1816,2.1336,1229.23432,35.7525,64.785,-3,25,8,2019,22,8,2019,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,1220.925766326782
0.73,4.8768,1.8288,147.870992,29.6625,114.975,0,4,10,2022,4,10,2022,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,2319.577472700282
0.49,1.2192,0.9144,15.87572,24.5175,59.5875,-3,10,4,2019,7,4,2019,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,823.013168354778
0.31,5.486400000000001,3.048,2232.126232,28.56,113.295,1,29,1,2023,30,1,2023,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1520.900410134105
0.16,3.3528,1.8288,121.562656,30.9225,115.5525,-3,3,4,2021,31,3,2021,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,922.9999765613438
0.14,1.524,1.524,178.261656,34.545,67.7775,1,23,1,2023,24,1,2023,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,699.4161226260147
0.36,2.4384,1.524,34.0194,34.3875,130.5675,-4,24,5,2021,20,5,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1175.1440440894264
0.55,7.62,1.8288,535.23856,46.935,73.7625,1,19,5,2021,20,5,2021,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,1499.2750022495718
0.2,7.315200000000001,3.3528,139.252744,16.17,105.5775,-3,6,7,2021,3,7,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,937.5499517950993
